sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category
154488411,falabella_pe,Placa Z790 D D4 1700 Atx - Conectividad Atx,Z790,311.75,MOTHERBOARD,B0BG6NVPVG,amazon_usa,"ASUS Prime Z790-A WiFi 6E LGA 1700(Intel 14th,13th&12th) ATX Motherboard (16+1 DrMOS, PCIe 5.0,DDR5,4X M.2 Slots,2.5 Gb LAN,USB 3.2 Gen 2 Front Panel Type-C, Thunderbolt 4/USB4, DP)",Z790,130.36,MOTHERBOARD,100.0,2.391454433875422,181.39,139.14544338754214,MOTHERBOARD
154488471,falabella_pe,Case Gamer Titan 104 Con Fuente 600W Panel Vidrio Templado Color Black,600W,93.91,CASE,B0DT2YZ775,amazon_usa,ENERMAX Revolution III 1000 - Fully Modular PC Power Supply - 1000 Watts - 80 Plus Gold - 600W 12V-2x6 Connector - 100% Japanese Capacitors - Sleeved Cables - 10 Year Warranty,600W,32.17,PSU,100.0,2.9191793596518494,61.739999999999995,191.91793596518494,CASE
154488459,falabella_pe,Case Gamer Cr30 500W Con Panel De Vidrio Templado Y 4 Cooler Fan Led-Rgb Rainbow,500W,73.3,CASE,B0BDCKFJJT,amazon_usa,"ARESGAME AGV Series 500W Power Supply, 80 Plus Bronze Certified, Non Modular Power Supply, 5 Year Warranty",500W,37.99,PSU,100.0,1.9294551197683598,35.309999999999995,92.94551197683599,CASE
154488459,falabella_pe,Case Gamer Cr30 500W Con Panel De Vidrio Templado Y 4 Cooler Fan Led-Rgb Rainbow,500W,73.3,CASE,v1|405681447581|0,ebay_usa,GAMDIAS White RGB Gaming ATX Mid Tower PC Case And THERMALTAKE 500W PSU,500W,90.0,unknown,100.0,0.8144444444444444,-16.700000000000003,-18.555555555555557,CASE
154488467,falabella_pe,Case Gamer Stuka Cr11-N 500W Malla Panel Vidrio Templado 4 Cooler Fan Led-Rgb Rainb,500W,73.31,CASE,B0BDCKFJJT,amazon_usa,"ARESGAME AGV Series 500W Power Supply, 80 Plus Bronze Certified, Non Modular Power Supply, 5 Year Warranty",500W,37.99,PSU,100.0,1.9297183469334034,35.32,92.97183469334036,CASE
154488467,falabella_pe,Case Gamer Stuka Cr11-N 500W Malla Panel Vidrio Templado 4 Cooler Fan Led-Rgb Rainb,500W,73.31,CASE,v1|405681447581|0,ebay_usa,GAMDIAS White RGB Gaming ATX Mid Tower PC Case And THERMALTAKE 500W PSU,500W,90.0,unknown,100.0,0.8145555555555556,-16.689999999999998,-18.54444444444444,CASE
154488471,falabella_pe,Case Gamer Titan 104 Con Fuente 600W Panel Vidrio Templado Color Black,600W,93.91,CASE,B0CLMXSXC7,amazon_usa,"HIGH POWER 600W Power Supply, 80 Plus Gold Certified PSU, Continuous Power with 120mm Whisper Quiet Fan, ATX 12V V2.3/EPS 12V Active PFC Reliable Performance, Energy-Efficient",600W,66.99,PSU,100.0,1.4018510225406777,26.92,40.18510225406778,CASE
154488471,falabella_pe,Case Gamer Titan 104 Con Fuente 600W Panel Vidrio Templado Color Black,600W,93.91,CASE,B0DT2DVGFR,amazon_usa,ENERMAX Revolution III 850 - Fully Modular PC Power Supply - 850 Watts - 80 Plus Gold - 600W 12V-2x6 Connector - 100% Japanese Capacitors - Sleeved Cables - 10 Year Warranty,600W,28.05,PSU,100.0,3.3479500891265594,65.86,234.79500891265593,CASE
154489050,falabella_pe,Memoria Ram Fury Beast 16Gb Ddr4 3200Mhz Cl16,16GB DDR4 3200MHZ,229.32,RAM,B08CS1X53V,amazon_usa,16GB DDR4 3200MHZ SODIMM,16GB DDR4 3200MHZ,122.92,RAM,100.0,1.8656036446469249,106.39999999999999,86.56036446469247,RAM
154489050,falabella_pe,Memoria Ram Fury Beast 16Gb Ddr4 3200Mhz Cl16,16GB DDR4 3200MHZ,229.32,RAM,B08QR2YGKX,amazon_usa,Samsung 16GB DDR4 3200MHz SODIMM PC4-25600 CL22 2Rx8 1.2V 260-Pin SO-DIMM Laptop Notebook RAM Memory Module M471A2K43DB1-CWE,16GB DDR4 3200MHZ,99.0,RAM,100.0,2.3163636363636364,130.32,131.63636363636363,RAM
146333052,falabella_pe,MONITOR Curvo de 27 FullHD Respuesta 1ms Refresco 100Hz,100HZ,170.79,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,0.6316665433833863,-99.59,-36.83334566166137,monitores
154489566,falabella_pe,Tarjeta De Video Nvidia Geforce Rtx 3050 6Gb Gddr6 Hdmi 2 Dp,RTX 3050,394.17,GPU,v1|206408613283|0,ebay_usa,"MSI Gaming RTX 3050 Ventus 2X 6G OC Graphics Card (NVIDIA RTX 3050, 96-Bit",RTX 3050,259.99,unknown,100.0,1.5160967729528059,134.18,51.60967729528059,GPU
145505387,falabella_pe,Monitor gaming G Pro 27i de 27 2K QHD Fast IPS 180Hz 1Ms,180HZ,558.63,monitores,v1|117317476039|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,100.0,3.1921714285714287,383.63,219.21714285714287,monitores
154498616,falabella_pe,MEMORIA RAM 16GB DDR5-5600MHZ SODIMM PN AD5S560016G-S,16GB DDR5,443.12,RAM,B0BLTH3KWV,amazon_usa,"Crucial 16GB DDR5 RAM, 5600MHz (or 5200MHz or 4800MHz) Desktop Memory, UDIMM 288-Pin, Compatible with Intel Core and AMD Ryzen - CT16G56C46U5",16GB DDR5,229.59,RAM,100.0,1.9300492181715232,213.53,93.00492181715232,RAM
154498616,falabella_pe,MEMORIA RAM 16GB DDR5-5600MHZ SODIMM PN AD5S560016G-S,16GB DDR5,443.12,RAM,B0BTDRMXFX,amazon_usa,Kingston 16GB DDR5 SDRAM Memory Module,16GB DDR5,265.0,RAM,100.0,1.6721509433962265,178.12,67.21509433962264,RAM
154498616,falabella_pe,MEMORIA RAM 16GB DDR5-5600MHZ SODIMM PN AD5S560016G-S,16GB DDR5,443.12,RAM,B0BX9ZGRWG,amazon_usa,Kingston ValueRAM 16GB DDR5 SDRAM Memory Module,16GB DDR5,281.86,RAM,100.0,1.5721280068118924,161.26,57.212800681189236,RAM
154498616,falabella_pe,MEMORIA RAM 16GB DDR5-5600MHZ SODIMM PN AD5S560016G-S,16GB DDR5,443.12,RAM,B0C79S2CHW,amazon_usa,"Crucial 16GB DDR5 RAM Kit (2x8GB) 5600MHz Desktop Memory, UDIMM 288-Pin, Black, CT2K8G56C46U5",16GB DDR5,269.99,RAM,100.0,1.6412459720730397,173.13,64.12459720730396,RAM
154498755,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1054.33,monitores,v1|127976408943|0,ebay_usa,ASUS ProArt 27 inch UHD 4K 240Hz OLED Professional Computer Monitor PA27UCDMR,240HZ,1299.99,unknown,100.0,0.81102931561012,-245.66000000000008,-18.897068438988,monitores
145477012,falabella_pe,Monitor Curvo Gaming G34WQi de 34 WQHD 3440x1440 180Hz 1ms,180HZ,454.95,monitores,v1|206261773051|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,100.0,2.5997142857142856,279.95,159.97142857142856,monitores
145477012,falabella_pe,Monitor Curvo Gaming G34WQi de 34 WQHD 3440x1440 180Hz 1ms,180HZ,454.95,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.2498749910707905,314.96,224.98749910707906,monitores
145477012,falabella_pe,Monitor Curvo Gaming G34WQi de 34 WQHD 3440x1440 180Hz 1ms,180HZ,454.95,monitores,v1|168120965009|0,ebay_usa,Acer Nitro 27 inch QHD 2K 1440P 180Hz IPS AMD FreeSync (AMD Adaptive Sync),180HZ,321.58,unknown,100.0,1.4147335033273214,133.37,41.47335033273214,monitores
145477012,falabella_pe,Monitor Curvo Gaming G34WQi de 34 WQHD 3440x1440 180Hz 1ms,180HZ,454.95,monitores,v1|117317476039|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,100.0,2.5997142857142856,279.95,159.97142857142856,monitores
154498755,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1054.33,monitores,v1|158103581409|0,ebay_usa,"🔥NEW🔥 SAMSUNG 27-Inch Odyssey QD-OLED G8 (G81SF), 4K, 240Hz, Gaming Monitor",240HZ,900.0,unknown,100.0,1.1714777777777776,154.32999999999993,17.14777777777777,monitores
154498755,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1054.33,monitores,v1|167622137426|0,ebay_usa,"GIGABYTE 27 inch UHD 4K 240Hz with AMD FreeSync Premium Pro &, G-SYNC Compatible",240HZ,1099.18,unknown,100.0,0.9591968558379882,-44.850000000000136,-4.080314416201181,monitores
154498755,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1054.33,monitores,v1|168372338896|0,ebay_usa,Acer Predator 27 inch UHD 4K 240Hz AMD FreeSync Premium Pro & G-Sync Compatible,240HZ,1018.22,unknown,100.0,1.035463848677103,36.1099999999999,3.5463848677103083,monitores
145474514,falabella_pe,Procesador Ryzen 5 7600X 4.7/5.3GHz AM5,RYZEN 5 7600X,410.87,procesadores,v1|127130532372|0,ebay_usa,AMD Ryzen 5 7600X Processor 5.3 GHz 6 Cores 12 Threads AM5 Desktop Gaming CPU,RYZEN 5 7600X,239.0,unknown,100.0,1.7191213389121338,171.87,71.91213389121339,procesadores
145474514,falabella_pe,Procesador Ryzen 5 7600X 4.7/5.3GHz AM5,RYZEN 5 7600X,410.87,procesadores,v1|125991570876|0,ebay_usa,AMD Ryzen 5 7600X 6-core 12-thread Desktop Processor,RYZEN 5 7600X,326.23,unknown,100.0,1.2594488551022285,84.63999999999999,25.944885510222843,procesadores
145505387,falabella_pe,Monitor gaming G Pro 27i de 27 2K QHD Fast IPS 180Hz 1Ms,180HZ,558.63,monitores,v1|168120965009|0,ebay_usa,Acer Nitro 27 inch QHD 2K 1440P 180Hz IPS AMD FreeSync (AMD Adaptive Sync),180HZ,321.58,unknown,100.0,1.7371416132844084,237.05,73.71416132844082,monitores
145505387,falabella_pe,Monitor gaming G Pro 27i de 27 2K QHD Fast IPS 180Hz 1Ms,180HZ,558.63,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.9904993213800983,418.64,299.0499321380098,monitores
145505387,falabella_pe,Monitor gaming G Pro 27i de 27 2K QHD Fast IPS 180Hz 1Ms,180HZ,558.63,monitores,v1|206261773051|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,100.0,3.1921714285714287,383.63,219.21714285714287,monitores
154495877,falabella_pe,"Monitor Curvo UltraGear 34G600A-B 34” UWQHD (3440×1440) 160Hz 1ms G-Sync, FreeSync",160HZ,587.08,monitores,v1|396216743117|0,ebay_usa,Gaming Monitor 160hz Curved,160HZ,180.0,unknown,100.0,3.2615555555555558,407.08000000000004,226.15555555555557,monitores
154489566,falabella_pe,Tarjeta De Video Nvidia Geforce Rtx 3050 6Gb Gddr6 Hdmi 2 Dp,RTX 3050,394.17,GPU,v1|206416610448|0,ebay_usa,"MSI Gaming RTX 3050 Ventus 2X 6G OC Graphics Card (NVIDIA RTX 3050, 96-Bit",RTX 3050,269.99,unknown,100.0,1.459942960850402,124.18,45.99429608504019,GPU
154489566,falabella_pe,Tarjeta De Video Nvidia Geforce Rtx 3050 6Gb Gddr6 Hdmi 2 Dp,RTX 3050,394.17,GPU,v1|206423294081|0,ebay_usa,"MSI Gaming RTX 3050 Ventus 2X 6G OC Graphics Card (NVIDIA RTX 3050, 96-Bit",RTX 3050,269.99,unknown,100.0,1.459942960850402,124.18,45.99429608504019,GPU
154490023,falabella_pe,Fuente De Poder Core Reactor Ii Corereactoriive850G-Bkcus 850 W 80 Plus Gold,850 W,147.14,PSU,v1|327264500802|0,ebay_usa,CorsairRM850x 850 W 80 PLUS Gold Certified Fully Modular PSU  (Read description),850 W,80.0,unknown,100.0,1.8392499999999998,67.13999999999999,83.92499999999998,PSU
154494064,falabella_pe,MEMORIA RAM 32GB DDR5-5600MHZ-PC5-44800 PN KCP556SD8-32,32GB DDR5 | KCP556SD8,773.06,memorias_ram,v1|147335987326|0,ebay_usa,✨Kingston 32GB DDR5 SDRAM Memory Module - For Notebook - KCP556SD8-32,32GB DDR5 | KCP556SD8,318.53,unknown,100.0,2.426961353718645,454.53,142.6961353718645,memorias_ram
154494064,falabella_pe,MEMORIA RAM 32GB DDR5-5600MHZ-PC5-44800 PN KCP556SD8-32,32GB DDR5 | KCP556SD8,773.06,memorias_ram,v1|257338098501|0,ebay_usa,32GB DDR5 5600 Kingston SODIMM KCP556SD8-32 Laptop Dell/Alienware HP/HPE Lenovo,32GB DDR5 | KCP556SD8,411.0,unknown,100.0,1.8809245742092455,362.05999999999995,88.09245742092456,memorias_ram
154494064,falabella_pe,MEMORIA RAM 32GB DDR5-5600MHZ-PC5-44800 PN KCP556SD8-32,32GB DDR5 | KCP556SD8,773.06,memorias_ram,v1|267732545039|0,ebay_usa,Kingston 32GB DDR5-5600 SODIMM Laptop RAM Memory Module KCP556SD8/32,32GB DDR5 | KCP556SD8,210.0,unknown,100.0,3.681238095238095,563.06,268.12380952380954,memorias_ram
154497167,falabella_pe,Monitor 24 24U411A FHD 23.8″ IPS 120Hz 5ms HDMI,120HZ,176.21,monitores,v1|267688232658|567492687923,ebay_usa,"32 Inch 2K Monitor 120Hz, 1440P IPS Computer Monitor, Frameless QHD PC Monitor f",120HZ,222.63,unknown,100.0,0.7914926110587073,-46.41999999999999,-20.850738894129268,monitores
145542244,falabella_pe,Monitor GAMING 27U631A-B 27 QHD IPS 100Hz,100HZ,293.88,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,1.0869147126266736,23.5,8.691471262667356,monitores
154498068,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1115.71,monitores,v1|127976408943|0,ebay_usa,ASUS ProArt 27 inch UHD 4K 240Hz OLED Professional Computer Monitor PA27UCDMR,240HZ,1299.99,unknown,100.0,0.8582450634235648,-184.27999999999997,-14.175493657643518,monitores
154498068,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1115.71,monitores,v1|158103581409|0,ebay_usa,"🔥NEW🔥 SAMSUNG 27-Inch Odyssey QD-OLED G8 (G81SF), 4K, 240Hz, Gaming Monitor",240HZ,900.0,unknown,100.0,1.2396777777777779,215.71000000000004,23.967777777777783,monitores
154498068,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1115.71,monitores,v1|167622137426|0,ebay_usa,"GIGABYTE 27 inch UHD 4K 240Hz with AMD FreeSync Premium Pro &, G-SYNC Compatible",240HZ,1099.18,unknown,100.0,1.0150384832329555,16.529999999999973,1.503848323295545,monitores
154498068,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1115.71,monitores,v1|168372338896|0,ebay_usa,Acer Predator 27 inch UHD 4K 240Hz AMD FreeSync Premium Pro & G-Sync Compatible,240HZ,1018.22,unknown,100.0,1.0957455166859815,97.49000000000001,9.574551668598144,monitores
154498068,falabella_pe,Monitor Gaming 27 UltraGear 27G850A-B 27″ 4K UHD 1ms 240Hz,240HZ,1115.71,monitores,v1|168475082793|0,ebay_usa,ASUS ProArt 27 inch UHD 4K 240Hz OLED Professional Computer Monitor Auto,240HZ,2148.48,unknown,100.0,0.519302018170986,-1032.77,-48.069798182901394,monitores
154498616,falabella_pe,MEMORIA RAM 16GB DDR5-5600MHZ SODIMM PN AD5S560016G-S,16GB DDR5,443.12,RAM,B09S2MN8JH,amazon_usa,"Crucial 16GB DDR5 RAM, 4800MHz CL40 Laptop Memory, SODIMM 262-Pin Module, Compatible with 12th Gen Intel Core - CT16G48C40S5",16GB DDR5,246.36,RAM,100.0,1.7986686150349083,196.76,79.86686150349081,RAM
154488373,falabella_pe,Fuente De Alimentación Gp-Ud850Gm 850W 80+ Gold,850W | UD850GM,143.95,PSU,v1|117315489143|0,ebay_usa,Gigabyte UD850GM PG5 2.0 850W ATX PSU Power Supply 80 PLUS GOLD Fan Type 120m...,850W | UD850GM,180.76,unknown,100.0,0.7963598141181677,-36.81,-20.364018588183228,PSU
154488373,falabella_pe,Fuente De Alimentación Gp-Ud850Gm 850W 80+ Gold,850W | UD850GM,143.95,PSU,B0DVBWP6K8,amazon_usa,GIGABYTE 850W PSU - 80 Plus Gold Certified - PCie 5.0 and ATX 3.1 Ready - Fully Modular Power Supply (GP-UD850GM-A PG5),850W | UD850GM,97.49,PSU,100.0,1.4765616986357575,46.459999999999994,47.65616986357575,PSU
145951190,falabella_pe,Monitor 27U631A-B 27” QHD IPS 100Hz con HDR10 y USB-C 15W,100HZ,278.81,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,1.0311783415933131,8.430000000000007,3.117834159331314,monitores
145962296,falabella_pe,Monitor 27U631A-B 27” IPS QHD 100Hz con HDR10 FreeSync y USB-C 15W,100HZ,294.46,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,1.089059841704268,24.079999999999984,8.9059841704268,monitores
146274400,falabella_pe,Probook 440 G8 I5 11va 16gb RAM 1TB SSD Reacondicionada 1 Año Garantía + COOLER,1TB SSD,674.32,laptops,3256811515321133,aliexpress,2026 Windows 11 Pro Mini PC Intel Core i9 10980HK i7 4510U Desktop PC Pocket Computer 16GB 32GB RAM 1TB SSD Portable Pc WiFi 6,1TB SSD,198.4,CPU,100.0,3.3987903225806453,475.9200000000001,239.87903225806454,laptops
146274400,falabella_pe,Probook 440 G8 I5 11va 16gb RAM 1TB SSD Reacondicionada 1 Año Garantía + COOLER,1TB SSD,674.32,laptops,3256808402551265,aliexpress,New Laptop Computer Windows 11 Pro Intel Atom A3950 2025 Notebook PC Gamer 12GB RAM 512GB 1TB SSD 1920*1080 Office Computer,1TB SSD,223.74,CPU,100.0,3.0138553678376687,450.58000000000004,201.38553678376687,laptops
146252039,falabella_pe,Disco Sólido NV3 SSD 4TB M.2 2280,4TB M.2,1241.1,SSD,v1|206421959978|0,ebay_usa,Samsung 990PRO with Heatsink 4TB M.2 PCIe Gen4 SSD High-Speed Storage Tested,4TB M.2,1767.6,unknown,100.0,0.7021384928716904,-526.5,-29.78615071283096,SSD
146252039,falabella_pe,Disco Sólido NV3 SSD 4TB M.2 2280,4TB M.2,1241.1,SSD,v1|206421959907|0,ebay_usa,Samsung 990 PRO 4TB M.2 NVMe PCIe 4.0 SSD High Speed Internal Drive Tested,4TB M.2,963.83,unknown,100.0,1.2876752124337278,277.26999999999987,28.76752124337278,SSD
146252039,falabella_pe,Disco Sólido NV3 SSD 4TB M.2 2280,4TB M.2,1241.1,SSD,B0FSGH4KL8,amazon_usa,Genuine MZ-V9P4T0B/AM 990 Pro 4TB M.2 2280 PCIe 4.0 x4 NVMe SSD Original,4TB M.2,1050.0,SSD,100.0,1.182,191.0999999999999,18.199999999999992,SSD
146252039,falabella_pe,Disco Sólido NV3 SSD 4TB M.2 2280,4TB M.2,1241.1,SSD,B0F8WB52V8,amazon_usa,"Corsair Vengeance i8300 Gaming PC – Liquid Cooled Intel® Core™ Ultra 9 285K, NVIDIA® GeForce RTX™ 5090 GPU, 64GB Dominator Titanium RGB DDR5 Memory, 2+4TB M.2 SSD – Black",4TB M.2,1881.72,CPU,100.0,0.6595561507556915,-640.6200000000001,-34.04438492443085,SSD
146252016,falabella_pe,Disco Sólido SSD NV3 2TB M.2 2280,2TB M.2,623.35,discos_ssd,B0CVK1R1MN,amazon_usa,"msi Gaming SPATIUM M482 PCIe 4.0 NVMe M.2 2TB Internal SSD (PCIe Gen4, NVMe 1.4, M.2 2280, Read 7300 MB/S, Write 6400 MB/S, 2TB)",M.2 2TB,279.0,SSD,100.0,2.2342293906810036,344.35,123.42293906810036,discos_ssd
146252016,falabella_pe,Disco Sólido SSD NV3 2TB M.2 2280,2TB M.2,623.35,discos_ssd,B0CKPF3NZL,amazon_usa,"2TB M.2 2230 NVMe PCIe SSD Gen 4.0X4 - Internal Solid State Drive Compatible with PS5, Steam Deck, Microsoft Surface, Ultrabook, Laptop, and Desktop (2TB, M.2 2230 NVMe 4.0)",2TB M.2,329.0,SSD,100.0,1.8946808510638298,294.35,89.46808510638299,discos_ssd
146252016,falabella_pe,Disco Sólido SSD NV3 2TB M.2 2280,2TB M.2,623.35,discos_ssd,B0CHW5RBP2,amazon_usa,"KingSpec 2TB M.2 2242 PCIe 4.0 SSD - Read Speed up to 7200MB/s, Internal M2 NVMe Gen4 SSD with 3D NAND Flash, Compatible with Laptop and Desktop",2TB M.2,395.97,SSD,100.0,1.5742354218753944,227.38,57.423542187539454,discos_ssd
146252016,falabella_pe,Disco Sólido SSD NV3 2TB M.2 2280,2TB M.2,623.35,discos_ssd,B0BWSHLJMJ,amazon_usa,msi SPATIUM M461 PCIe 4.0 NVMe M.2 2TB Internal SSD PCIe Gen4 NVMe (SPATIUM M461 PCIe 4.0 NVMe M.2 2TB),M.2 2TB,319.99,SSD,100.0,1.9480296259258103,303.36,94.80296259258103,discos_ssd
146206554,falabella_pe,Computadora Pc Core I7 4770 Monitor 27 FHD RAM 16GB SSD 500GB,16GB SSD,660.79,computadoras,3256811840536484,aliexpress,2026 Mini PC Intel Core i9 10980HK i3 6100U Windows 11 Gaming Computer Desktop PC RAM 16GB SSD 1TB WiFi6 BT5.2 Portable Gamer PC,16GB SSD,188.91,CPU,100.0,3.497909057223016,471.88,249.79090572230166,computadoras
146126312,falabella_pe,Monitor 32MR50C 315 FHD VA 100Hz HDMI x1 VGA x1 Headphone-Out x1,100HZ,264.65,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,0.9788076041127302,-5.730000000000018,-2.1192395887269835,monitores
146096152,falabella_pe,Monitor UltraWide 29U531A-W 29 WFHD IPS 100Hz HDMI DP USB-C HDR10,100HZ,382.13,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,100.0,1.4133071972779052,111.75,41.330719727790516,monitores
146095596,falabella_pe,MONITOR LS24DG300ELXPE Odyssey G3 24 VA FHD 180Hz 1ms FreeSync,180HZ,264.15,monitores,v1|206261773051|0,ebay_usa,ASUS ROG Strix XG27ACS 27in LCD Gaming Monitor 2560x1440 180Hz 1ms HDMI DP,180HZ,175.0,unknown,100.0,1.5094285714285713,89.14999999999998,50.942857142857136,monitores
146095596,falabella_pe,MONITOR LS24DG300ELXPE Odyssey G3 24 VA FHD 180Hz 1ms FreeSync,180HZ,264.15,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,1.8869204943210227,124.15999999999997,88.69204943210227,monitores
146274400,falabella_pe,Probook 440 G8 I5 11va 16gb RAM 1TB SSD Reacondicionada 1 Año Garantía + COOLER,1TB SSD,674.32,laptops,3256812385136716,aliexpress,Intel Core i9 10980HK N150 2026 Mini PC 16GB RAM 1TB SSD WiFi 6 BT5.2  4K Portable Gaming Desktop Pro Unit,1TB SSD,208.54,CPU,100.0,3.2335283398868326,465.7800000000001,223.35283398868327,laptops
154481054,falabella_pe,Monitor PRO MP273W E14A 27 Pulg FHD IPS 144Hz 1MS HDMI DP VGA Earphone Out Blanco,144HZ | MP273W,263.81,monitores,v1|267688231774|567492613597,ebay_usa,"PRO MP273W E14A 27-Inch IPS 1920 X 1080 (FHD) Gaming Office Monitor, 144Hz, Free",144HZ | MP273W,181.56,unknown,100.0,1.4530182859660719,82.25,45.30182859660718,monitores
154426231,falabella_pe,Monitor TUF Gaming VG279QE5A 27 Full HD 1920x1080 146Hz IPS 1ms altavoces estéreo,146HZ | VG279QE5A,235.04,monitores,v1|188609022256|0,ebay_usa,"ASUS TUF Gaming 27” 1080P Monitor (VG279QE5A) – Full HD, Overclock to 146Hz, 1ms",146HZ | VG279QE5A,135.0,unknown,100.0,1.741037037037037,100.03999999999999,74.1037037037037,monitores
154421442,falabella_pe,Procesador Ryzen 5 7600X Zen 4 Socket AM5,RYZEN 5 7600X,410.87,procesadores,v1|127130532372|0,ebay_usa,AMD Ryzen 5 7600X Processor 5.3 GHz 6 Cores 12 Threads AM5 Desktop Gaming CPU,RYZEN 5 7600X,239.0,unknown,100.0,1.7191213389121338,171.87,71.91213389121339,procesadores
146322870,falabella_pe,Memoria RAM 8GB DDR5 5600Mhz SODIMM CL46,8GB DDR5 5600MHZ,234.77,memorias_ram,B0D2LX9TGH,amazon_usa,"Samsung 8GB DDR5 5600MHz PC5-44800 CL46 SODIMM 1Rx16 Single Rank 1.1V 262-Pin Laptop RAM Memory M425R1GB4BB0-CWM, 1 Module",8GB DDR5 5600MHZ,114.98,RAM,100.0,2.0418333623238825,119.79,104.18333623238824,memorias_ram
154421256,falabella_pe,Procesador Ryzen 5 7600X Zen 4 Socket AM5,RYZEN 5 7600X,410.87,procesadores,v1|125991570876|0,ebay_usa,AMD Ryzen 5 7600X 6-core 12-thread Desktop Processor,RYZEN 5 7600X,326.23,unknown,100.0,1.2594488551022285,84.63999999999999,25.944885510222843,procesadores
154421256,falabella_pe,Procesador Ryzen 5 7600X Zen 4 Socket AM5,RYZEN 5 7600X,410.87,procesadores,v1|127130532372|0,ebay_usa,AMD Ryzen 5 7600X Processor 5.3 GHz 6 Cores 12 Threads AM5 Desktop Gaming CPU,RYZEN 5 7600X,239.0,unknown,100.0,1.7191213389121338,171.87,71.91213389121339,procesadores
154421442,falabella_pe,Procesador Ryzen 5 7600X Zen 4 Socket AM5,RYZEN 5 7600X,410.87,procesadores,v1|115712758959|0,ebay_usa,"AMD Ryzen 5 7600X Processor (4.7 GHz, 6 Cores, Socket AM5)",RYZEN 5 7600X,139.99,unknown,100.0,2.934995356811201,270.88,193.49953568112005,procesadores
154421442,falabella_pe,Procesador Ryzen 5 7600X Zen 4 Socket AM5,RYZEN 5 7600X,410.87,procesadores,v1|117260653722|0,ebay_usa,"AMD Ryzen 5 7600X 6Core, 12Thread Unlocked Desktop Processor",RYZEN 5 7600X,228.13,unknown,100.0,1.8010344978740191,182.74,80.10344978740193,procesadores
