sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category,price_import_real_opt,overhead_pct_opt,gap_pct_real_opt,conviene_local_opt,price_import_real_base,overhead_pct_base,gap_pct_real_base,conviene_local_base,price_import_real_cons,overhead_pct_cons,gap_pct_real_cons,conviene_local_cons,precio_venta_bruto,costo_operativo_usd,precio_venta_est,ganancia_unitaria_bruta,roi_unitario_pct,ganancia_esperada,roi_esperado_pct,demanda_cat,score_confianza,score_demanda,score_roi_ponderado,rank
155077913,falabella_pe,PROCESADOR RYZEN 5 9600x 3.90-5.40 Ghz,RYZEN 5 9600X,396.18,procesadores,v1|187516494752|695378535112,ebay_usa,AMD RYZEN 5 9600X 8600G 8500G 8400F 7600X 7600 7500F 7400F Socket AM5 Zen4 CPU,RYZEN 5 9600X,103.5,unknown,100.0,3.827826086956522,292.68,282.7826086956522,procesadores,141.17,36.4,180.64036268328968,0,150.89,45.8,162.5621313539665,0,170.26,64.5,132.69117819805004,0,257.52,12.88,244.64,93.75,62.13,57.05,37.81,1.3,1.0,1.3,0.8114,21
155811419,falabella_pe,"Monitor Curvo UltraGear 32G600A-B, 32"" VA, QHD 2560 x 1440, 180Hz, 1ms, FreeSync, HDR10","32"" | 180HZ",587.08,monitores,v1|157990840431|0,ebay_usa,"LG UltraGear 27GS75Q-B.AUS 27"" QHD Gaming Monitor 180Hz IPS HDR10 Black read","27"" | 180HZ",155.99,unknown,90.9090909090909,3.763574588114623,431.09,276.3574588114623,monitores,206.68,32.5,184.05264176504744,0,218.29,39.9,168.9449814466994,0,243.7,56.2,140.902749281904,0,381.6,19.08,362.52,144.23,66.07,89.85,41.16,1.2,0.9090909090909091,1.0909,0.7969,22
155289298,falabella_pe,MEMORIA VENGEANCE LPX 16GB DDR4 a 3200 MHz C16,16GB DDR4,440.15,memorias_ram,B08C4WV6FT,amazon_usa,"Crucial 16GB DDR4 RAM Kit (2x8GB), 3200MHz (PC4-25600), Downclockable to 2933/2666MHz Laptop Memory SODIMM 260-Pin, Compatible with 13th Gen Intel Core and AMD Ryzen 7000 - CT2K8G4SFRA32A",16GB DDR4,122.0,RAM,100.0,3.607786885245901,318.15,260.77868852459017,memorias_ram,164.26,34.6,167.9593327651285,0,174.65,43.2,152.01832235900372,0,196.14,60.8,124.40603650453758,0,286.1,14.31,271.79,97.14,55.62,56.37,32.28,1.5,1.0,1.5,0.7968,23
128512749,falabella_pe,Disco duro Western Digital WD Purple 1TB SATA 6.0 Gbs 5400 64MB 3.5,1TB SATA,491.63,discos_ssd,B07F8RHZXM,amazon_usa,"Addlink S20 1TB SATA III SSD 2.5 Inch Internal Solid State Drive 3D NAND with SLC Caching, Up to 500MB/s, HDD Replacement Upgrade for Laptop, Desktop PC, PS4 (ad1TBS20S3S)",1TB SATA,136.44,SSD,100.0,3.60326883611844,355.19,260.32688361184404,discos_ssd,182.28,33.6,169.71143296028092,0,193.19,41.6,154.48004555101195,0,216.35,58.6,127.23827131962098,0,319.56,15.98,303.58,110.39,57.14,64.85,33.57,1.4,1.0,1.4,0.786,24
155990451,falabella_pe,PROCESADOR CORE I5-14600K 3.50-5.30GHZ P-N BX8071514600K,CORE I5-14600K | I5-14600K | BX8071514600K,383.42,CPU,v1|307068580943|0,ebay_usa,"Intel Core i5-13600K Processor (5.1 GHz, 14 Cores, LGA 1700) Box - BX8071513600K",CORE I5-13600K | I5-13600K | BX8071513600K,100.0,unknown,92.85714285714286,3.8342,283.42,283.42,cpu,136.8,36.8,180.27777777777777,0,146.4,46.4,161.89890710382514,0,165.36,65.4,131.86985970004835,0,249.22,12.46,236.76,90.36,61.72,54.85,37.47,1.3,0.9285714285714286,1.2071,0.7825,25
152676839,falabella_pe,Placa Tuf Gaming Z790-Plus Wifi Ddr5 Chipset Intel Lga1700 Conectividad Wifi,Z790 | LGA1700,400.06,MOTHERBOARD,B0BJYYFP3X,amazon_usa,"ASRock Z790 PG Sonic LGA1700 Motherboard, Intel 14th/13th/12th Gen Support, DDR5 7200+ OC, PCIe 5.0, Killer 2.5G LAN, Sonic Themed Design, 14+1+1 Power Phase",Z790 | LGA1700,103.49,MOTHERBOARD,100.0,3.865687506039231,296.57,286.5687506039231,motherboard,141.16,36.4,183.4088977047322,0,150.88,45.8,165.15111346765644,0,170.24,64.5,134.99765037593986,0,260.04,13.0,247.04,96.16,63.73,59.1,39.17,1.1,1.0,1.1,0.7748,26
151971397,falabella_pe,"Procesador Ryzen 5 7600, 3.8Ghz, 6 Núcleos, 32Mb Caché, Gráficos Radeon Y Ventilador I",RYZEN 5 7600,511.92,procesadores,v1|115712758959|0,ebay_usa,"AMD Ryzen 5 7600X Processor (4.7 GHz, 6 Cores, Socket AM5)",RYZEN 5 7600X,139.99,unknown,96.0,3.656832630902207,371.93,265.6832630902207,procesadores,186.71,33.4,174.17920839805046,0,197.75,41.3,158.87231352718078,0,221.31,58.1,131.3135420902806,0,332.75,16.64,316.11,118.36,59.85,70.94,35.87,1.3,0.96,1.248,0.7737,27
152657782,falabella_pe,MONITOR LED 24 IPS FHD 24G411A-B 144HZ 1MS DP/HDMI,144HZ,381.5,monitores,v1|117164085449|0,ebay_usa,MSI Optix G271 - 27” Gaming Monitor - IPS / 1080p / 144HZ / 1ms - PRE-OWNED,144HZ,99.99,unknown,100.0,3.815381538153816,281.51,281.5381538153816,monitores,136.79,36.8,178.89465604210835,0,146.39,46.4,160.60523259785506,0,165.35,65.4,130.72270940429394,0,247.98,12.4,235.58,89.19,60.93,53.85,36.79,1.2,1.0,1.2,0.7722,28
152657782,falabella_pe,MONITOR LED 24 IPS FHD 24G411A-B 144HZ 1MS DP/HDMI,144HZ,381.5,monitores,v1|126545529375|0,ebay_usa,VIOTEK GNV27DB2 27” Curved 144hz Gaming Monitor,144HZ,99.99,unknown,100.0,3.815381538153816,281.51,281.5381538153816,monitores,136.79,36.8,178.89465604210835,0,146.39,46.4,160.60523259785506,0,165.35,65.4,130.72270940429394,0,247.98,12.4,235.58,89.19,60.93,53.85,36.79,1.2,1.0,1.2,0.7722,29
154123779,falabella_pe,Ssd M.2 1Tb - Velocidad De Lectura 7400Mb/S Para Rendimiento Extremo En Tu Pc,M.2 1TB,453.05,discos_ssd,B01N10L1XS,amazon_usa,"KingSpec 1TB M.2 SATA 2280 SSD NOT for NVMe Slots, Upgrade for Laptop/Desktop, SATA III 6Gb/s, B+M Key, Up to 550MB/s",1TB M.2,125.97,SSD,100.0,3.5964912280701755,327.08000000000004,259.6491228070176,discos_ssd,169.21,34.3,167.74422315465992,0,179.75,42.7,152.04450625869265,0,201.7,60.1,124.61576598909272,0,294.48,14.72,279.76,100.01,55.64,58.05,32.29,1.4,1.0,1.4,0.7703,30
144603660,falabella_pe,Procesador Core i7 14700F 210-540Ghz 33MB Smart Cache LGA1700,LGA1700,504.85,CPU,3256809336260032,aliexpress,6* I225-V Gigabit Nic Qotom motherboard with 12th/13th Gen Alder Lake-S LGA1700 Core I3 I5 I7 Processor,LGA1700,140.0,CPU,100.0,3.6060714285714286,364.85,260.60714285714283,cpu,186.72,33.4,170.37810625535562,0,197.76,41.3,155.28418284789646,0,221.33,58.1,128.0983147336556,0,328.15,16.41,311.74,113.98,57.64,67.22,33.99,1.3,1.0,1.3,0.7645,31
155289298,falabella_pe,MEMORIA VENGEANCE LPX 16GB DDR4 a 3200 MHz C16,16GB DDR4,440.15,memorias_ram,B08C511GQH,amazon_usa,"Crucial 16GB DDR4 RAM, 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory, SODIMM 260-Pin, Compatible with 13th Gen Intel Core and AMD Ryzen 7000 - CT16G4SFRA32A",16GB DDR4,124.9,RAM,100.0,3.5240192153722973,315.25,252.40192153722973,memorias_ram,167.88,34.4,162.18131999046938,0,178.37,42.8,146.76234792846327,0,200.2,60.3,119.85514485514486,0,286.1,14.31,271.79,93.42,52.37,52.65,29.52,1.5,1.0,1.5,0.7629,32
144349317,falabella_pe,Placa Am5 Mpg B650 Edge Wifi D5 Atx Conectividad Wifi,B650,405.98,MOTHERBOARD,B0C953W5VM,amazon_usa,"MSI PRO B650-P WiFi ProSeries Motherboard (AMD AM5, ATX, DDR5, PCIe 4.0, M.2, SATA 6Gb/s, USB 3.2 Gen 2, HDMI/DP, Wi-Fi 6E, AMD Ryzen 7000 Series Desktop Processors) (Renewed)",B650,106.44,MOTHERBOARD,100.0,3.814167606163097,299.54,281.4167606163097,motherboard,144.84,36.1,180.29549848108252,0,154.67,45.3,162.48141203853368,0,174.37,63.8,132.82674772036472,0,263.89,13.19,250.7,96.03,62.09,58.42,37.77,1.1,1.0,1.1,0.7576,33
88171,hiraoka_pe,KINGSTON,KINGSTON,323.55,SSD,B097K5J1SB,amazon_usa,Kingston,KINGSTON,87.49,RAM,100.0,3.69813692993485,236.06,269.813692993485,ssd,121.19,38.5,166.9774733888935,0,130.34,49.0,148.23538437931566,0,147.86,69.0,118.82185851481128,0,210.31,10.52,199.79,69.45,53.28,39.48,30.29,1.4,1.0,1.4,0.7457,34
154798788,falabella_pe,Ram Vengeance Rgb Rs 16Gb Ddr4 3200Mhz Cl16 - Memoria Moderna Para Tu Pc De Juego,16GB DDR4 3200MHZ,350.01,memorias_ram,B07QQVPQVS,amazon_usa,Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 UDIMM Desktop RAM – 288-Pin 1.2V CL22 Non-ECC Unbuffered DIMM Memory Module Upgrade,16GB DDR4 3200MHZ,97.99,RAM,100.0,3.5718950913358505,252.02,257.18950913358503,memorias_ram,134.29,37.0,160.63742646511284,0,143.82,46.8,143.36670838548187,0,162.55,65.9,115.32451553368192,0,227.51,11.38,216.13,72.31,50.28,39.89,27.74,1.5,1.0,1.5,0.741,35
155289298,falabella_pe,MEMORIA VENGEANCE LPX 16GB DDR4 a 3200 MHz C16,16GB DDR4,440.15,memorias_ram,B08C53LL9J,amazon_usa,"Crucial 16GB DDR4 RAM Kit (2x8GB), 3200MHz (PC4-25600) CL22 Desktop Memory, UDIMM 288-Pin, Downclockable to 2933/2666MHz, Compatible with Intel and AMD Ryzen - CT2K8G4DFRA32A",16GB DDR4,128.0,RAM,100.0,3.438671875,312.15,243.8671875,memorias_ram,171.74,34.2,156.2885757540468,0,182.35,42.5,141.37647381409374,0,204.54,59.8,115.19018284932044,0,286.1,14.31,271.79,89.44,49.05,48.67,26.69,1.5,1.0,1.5,0.7281,36
154798788,falabella_pe,Ram Vengeance Rgb Rs 16Gb Ddr4 3200Mhz Cl16 - Memoria Moderna Para Tu Pc De Juego,16GB DDR4 3200MHZ,350.01,memorias_ram,B08QR2YGKX,amazon_usa,Samsung 16GB DDR4 3200MHz SODIMM PC4-25600 CL22 2Rx8 1.2V 260-Pin SO-DIMM Laptop Notebook RAM Memory Module M471A2K43DB1-CWE,16GB DDR4 3200MHZ,99.0,RAM,100.0,3.535454545454545,251.01,253.5454545454545,memorias_ram,135.55,36.9,158.21468092954626,0,145.12,46.6,141.18660418963614,0,163.96,65.6,113.472798243474,0,227.51,11.38,216.13,71.01,48.93,38.59,26.59,1.5,1.0,1.5,0.7269,37
155177238,falabella_pe,Motherboard Z790 AORUS ELITE AX LGA1700 ATX con conectividad WiFi,Z790 | LGA1700,388.28,MOTHERBOARD,B0BJYYFP3X,amazon_usa,"ASRock Z790 PG Sonic LGA1700 Motherboard, Intel 14th/13th/12th Gen Support, DDR5 7200+ OC, PCIe 5.0, Killer 2.5G LAN, Sonic Themed Design, 14+1+1 Power Phase",Z790 | LGA1700,103.49,MOTHERBOARD,100.0,3.751860083099816,284.79,275.1860083099816,motherboard,141.16,36.4,175.0637574383678,0,150.88,45.8,157.34358430540826,0,170.24,64.5,128.07800751879697,0,252.38,12.62,239.76,88.88,58.91,52.92,35.07,1.1,1.0,1.1,0.7244,38
152231504,falabella_pe,"Monitor Gaming 31.5 UltraGear QHD IPS 2560x1440, 180Hz, HDMIx2DPx1",180HZ,500.44,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.574826773340953,360.45,257.4826773340953,monitores,186.71,33.4,168.03063574527343,0,197.75,41.3,153.06700379266752,0,221.31,58.1,126.1262482490624,0,325.29,16.26,309.03,111.28,56.27,64.93,32.83,1.2,1.0,1.2,0.7236,39
155077913,falabella_pe,PROCESADOR RYZEN 5 9600x 3.90-5.40 Ghz,RYZEN 5 9600X,396.18,procesadores,v1|198500134103|497517279537,ebay_usa,AMD RYZEN 5 9600X 8600G 8500G 8400F 7600X 7600 7500F 7400F Socket AM5 Zen4 CPU,RYZEN 5 9600X,110.0,unknown,100.0,3.601636363636364,286.18,260.1636363636364,procesadores,149.28,35.7,165.39389067524115,0,159.24,44.8,148.79427279577996,0,179.35,63.0,120.89768608865349,0,257.52,12.88,244.64,85.4,53.63,48.7,30.58,1.3,1.0,1.3,0.7226,40
154314829,falabella_pe,MONITOR 24GS65F-B PANEL IPS 24 180HZ 1MS HDR10 PIVOTE,180HZ,500.15,monitores,v1|176454841516|0,ebay_usa,"Z-EDGE UG27 1080P FHD 180Hz 1ms Curved Gaming Monitor, FreeSync, HDMI 2.0, DP1.4",180HZ,139.99,unknown,100.0,3.572755196799771,360.16,257.2755196799771,monitores,186.71,33.4,167.87531465909694,0,197.75,41.3,152.9203539823009,0,221.31,58.1,125.99521033843928,0,325.1,16.26,308.84,111.09,56.18,64.76,32.75,1.2,1.0,1.2,0.7226,41
