sku_local,source_local,title_local,model_key_local,price_local,category_local,sku_import,source_import,title_import,model_key_import,price_import,category_import,match_score,price_ratio,gap_usd,gap_pct,category,price_import_real_opt,overhead_pct_opt,gap_pct_real_opt,conviene_local_opt,price_import_real_base,overhead_pct_base,gap_pct_real_base,conviene_local_base,price_import_real_cons,overhead_pct_cons,gap_pct_real_cons,conviene_local_cons
146129091,falabella_pe,Monitor Plano 27U631A-B 27 Pulg QHD IPS 100 Hz HDMI HDR10 USB-C 15W,100 HZ,352.96,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,90.9090909090909,1.3054219986685405,82.57999999999998,30.54219986685405,monitores,349.43,29.2,1.010216638525591,0,415.17,53.5,-14.984223330202093,1,463.76,71.5,-23.891668104191826,1
146291410,falabella_pe,"Monitor 29U531A-W, 29"" IPS Ultrawide, WFHD 2560 x 1080, 100Hz, 5ms.","29"" | 100HZ",411.54,monitores,v1|336659930837|0,ebay_usa,"Samsung S27D368GAN 27"" FHD 100Hz Curved Monitor Black","27"" | 100HZ",197.17,unknown,90.9090909090909,2.087234366282903,214.37000000000003,108.72343662829034,monitores,258.07,30.9,59.468361297322446,0,321.17,62.9,28.137746364853506,0,361.32,83.3,13.899036864828968,0
146291410,falabella_pe,"Monitor 29U531A-W, 29"" IPS Ultrawide, WFHD 2560 x 1080, 100Hz, 5ms.","29"" | 100HZ",411.54,monitores,v1|398110400452|0,ebay_usa,"Samsung 27"" Essential Monitor S3 S36GD FHD 100Hz 16:9 VA 1800R Curved Monitor","27"" | 100HZ",175.0,unknown,90.9090909090909,2.351657142857143,236.54,135.1657142857143,monitores,230.4,31.7,78.61979166666667,0,292.7,67.3,40.601298257601655,0,330.3,88.7,24.59582198001817,0
146316134,falabella_pe,Fuente De Poder GX850 80 PLUS GOLD IFORGAME,GX850,203.12,PSU,v1|127873914590|0,ebay_usa,Seasonic Focus GX-850 80 Plus Gold Power Supply,GX-850,60.0,unknown,90.9090909090909,3.385333333333333,143.12,238.53333333333336,psu,86.88,44.8,133.79373848987112,0,95.04,58.4,113.72053872053871,0,109.39,82.3,85.68424901727764,0
146316134,falabella_pe,Fuente De Poder GX850 80 PLUS GOLD IFORGAME,GX850,203.12,PSU,v1|396829342428|0,ebay_usa,Cougar GEX850 80Plus gold certified power supply,GEX850,120.0,unknown,90.9090909090909,1.6926666666666668,83.12,69.26666666666667,psu,161.76,34.8,25.568743818001987,0,172.08,43.4,18.038121803812174,0,193.34,61.1,5.058446260473777,0
127740220,falabella_pe,Memoria RAM FURY Impact DDR5 16GB 5600Mhz SODIMM KF556S40IB16,KF556S40IB16,363.88,RAM,B0BRTJ88B7,amazon_usa,Kingston Technology Fury Impact 16GB 5600MT/s DDR5 CL40 Laptop Memory Single Module | Lower Power Comsumption | Intel XMP 3.0 | Plug N Play | KF556S40IB-16,KF556S40IB,238.89,RAM,90.9090909090909,1.523211519946419,124.99,52.32115199464189,ram,310.13,29.8,17.331441653500146,0,374.73,56.9,-2.8954180343180482,1,419.69,75.7,-13.29791036241035,1
135563613,falabella_pe,SISTEMA DE ENFRIAMIENTO LIQUIDO ML240 MLX-D24M-A18PW-R1,ML240,146.55,COOLER,B084LLD3PH,amazon_usa,"Cooler Master MasterLiquid ML240L V2 RGB CPU Liquid Cooler - Brighter Lighting Effects, 3rd Gen. Pump, Superior Radiator and Dual Advanced 120 mm SickleFlow Fans, Black",ML240L,40.01,COOLER,90.9090909090909,3.662834291427144,106.54000000000002,266.2834291427144,cooler,65.65,64.1,123.22924600152322,0,73.54,83.8,99.27930378025565,0,86.03,115.0,70.34755317912357,0
135602536,falabella_pe,"Monitor VA27EHF Eye Care 27"", IPS, Full HD, 100 Hz, 1ms, FreeSync",100 HZ,294.08,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,90.9090909090909,1.0876544123086027,23.69999999999999,8.765441230860267,monitores,349.43,29.2,-15.840082419941053,1,415.17,53.5,-29.166365585181982,1,463.76,71.5,-36.58789028808005,1
144347637,falabella_pe,"Ml240 Illusion White - Sistema De Refrigeración Líquida Para Cpu, 240Mm, Efi",ML240,155.73,COOLER,B084LLD3PH,amazon_usa,"Cooler Master MasterLiquid ML240L V2 RGB CPU Liquid Cooler - Brighter Lighting Effects, 3rd Gen. Pump, Superior Radiator and Dual Advanced 120 mm SickleFlow Fans, Black",ML240L,40.01,COOLER,90.9090909090909,3.892276930767308,115.72,289.2276930767308,cooler,65.65,64.1,137.21249047981718,0,73.54,83.8,111.76230622790315,0,86.03,115.0,81.018249447867,0
135602538,falabella_pe,"Monitor VA27EHF Eye Care 27"", IPS, Full HD, 100 Hz, 1ms, FreeSync",100 HZ,293.53,monitores,v1|127956430385|0,ebay_usa,Samsung S27D368GAN 27IN S36SD 16:9 CURVED TAA 100HZ 1920X1080 HAS HDMI/DP 1YR,100HZ,270.38,unknown,90.9090909090909,1.0856202381832976,23.149999999999977,8.56202381832975,monitores,349.43,29.2,-15.997481612912468,1,415.17,53.5,-29.29884143844691,1,463.76,71.5,-36.70648611350699,1
